time,x,y,dx,dy,speed,dt
1761282800.0,878.0,703.0,15.0,-20.0,25.0,0.001
1761282800.0,888.0,683.0,10.0,-20.0,22.36068,0.001
1761282800.0,909.0,651.0,21.0,-32.0,38.27532,0.001
1761282800.0,933.0,618.0,24.0,-33.0,40.804413,0.001
1761282800.0,954.0,585.0,21.0,-33.0,39.115215,0.001
1761282800.0,988.0,529.0,34.0,-56.0,65.51336,0.001
1761282800.0,997.0,510.0,9.0,-19.0,21.023796,0.001
1761282800.0,1003.0,492.0,6.0,-18.0,18.973665,0.001
1761282800.0,1010.0,461.0,7.0,-31.0,31.780497,0.001
1761282800.0,1014.0,448.0,4.0,-13.0,13.601471,0.001
1761282800.0,1023.0,436.0,9.0,-12.0,15.0,0.001
1761282800.0,1032.0,427.0,9.0,-9.0,12.727922,0.001
1761282800.0,1035.0,423.0,3.0,-4.0,5.0,0.001
1761282800.0,1039.0,418.0,4.0,-5.0,6.4031243,0.001
1761282800.0,1046.0,413.0,7.0,-5.0,8.602325,0.001
1761282800.0,1049.0,412.0,3.0,-1.0,3.1622777,0.001
1761282800.0,1049.0,412.0,0.0,0.0,0.0,0.001
1761282800.0,1049.0,412.0,0.0,0.0,0.0,0.001
1761282800.0,1049.0,412.0,0.0,0.0,0.0,0.001
1761282800.0,1049.0,412.0,0.0,0.0,0.0,0.001
1761282800.0,1049.0,412.0,0.0,0.0,0.0,0.001
1761282800.0,1049.0,412.0,0.0,0.0,0.0,0.001
1761282800.0,1050.0,412.0,1.0,0.0,1.0,0.001
1761282800.0,1050.0,412.0,0.0,0.0,0.0,0.001
1761282800.0,1050.0,412.0,0.0,0.0,0.0,0.001
1761282800.0,1053.0,420.0,3.0,8.0,8.5440035,0.001
1761282800.0,1092.0,516.0,39.0,96.0,103.6195,0.001
1761282800.0,1135.0,621.0,43.0,105.0,113.46365,0.001
1761282800.0,1159.0,672.0,24.0,51.0,56.364883,0.001
1761282800.0,1193.0,752.0,34.0,80.0,86.925255,0.001
1761282800.0,1205.0,775.0,12.0,23.0,25.942244,0.001
1761282800.0,1215.0,809.0,10.0,34.0,35.44009,0.001
1761282800.0,1218.0,818.0,3.0,9.0,9.486833,0.001
1761282800.0,1218.0,822.0,0.0,4.0,4.0,0.001
1761282800.0,1220.0,827.0,2.0,5.0,5.3851647,0.001
1761282800.0,1221.0,830.0,1.0,3.0,3.1622777,0.001
1761282800.0,1221.0,832.0,0.0,2.0,2.0,0.001
1761282800.0,1221.0,832.0,0.0,0.0,0.0,0.001
1761282800.0,1221.0,832.0,0.0,0.0,0.0,0.001
1761282800.0,1221.0,832.0,0.0,0.0,0.0,0.001
1761282800.0,1221.0,832.0,0.0,0.0,0.0,0.001
1761282800.0,1221.0,832.0,0.0,0.0,0.0,0.001
1761282800.0,1221.0,832.0,0.0,0.0,0.0,0.001
1761282800.0,1217.0,830.0,-4.0,-2.0,4.472136,0.001
1761282800.0,1204.0,824.0,-13.0,-6.0,14.3178215,0.001
1761282800.0,1192.0,818.0,-12.0,-6.0,13.416408,0.001
1761282800.0,1175.0,816.0,-17.0,-2.0,17.117243,0.001
1761282800.0,1097.0,791.0,-78.0,-25.0,81.908485,0.001
1761282800.0,1044.0,775.0,-53.0,-16.0,55.362442,0.001
1761282800.0,989.0,764.0,-55.0,-11.0,56.089214,0.001
1761282800.0,871.0,751.0,-118.0,-13.0,118.71394,0.001
1761282800.0,838.0,751.0,-33.0,0.0,33.0,0.001
1761282800.0,817.0,751.0,-21.0,0.0,21.0,0.001
1761282800.0,787.0,751.0,-30.0,0.0,30.0,0.001
1761282800.0,782.0,751.0,-5.0,0.0,5.0,0.001
1761282800.0,780.0,751.0,-2.0,0.0,2.0,0.001
1761282800.0,776.0,750.0,-4.0,-1.0,4.1231055,0.001
1761282800.0,774.0,749.0,-2.0,-1.0,2.236068,0.001
1761282800.0,774.0,749.0,0.0,0.0,0.0,0.001
1761282800.0,772.0,748.0,-2.0,-1.0,2.236068,0.001
1761282800.0,772.0,747.0,0.0,-1.0,1.0,0.001
1761282800.0,772.0,739.0,0.0,-8.0,8.0,0.001
1761282800.0,772.0,736.0,0.0,-3.0,3.0,0.001
1761282800.0,772.0,730.0,0.0,-6.0,6.0,0.001
1761282800.0,777.0,707.0,5.0,-23.0,23.537205,0.001
1761282800.0,781.0,696.0,4.0,-11.0,11.7046995,0.001
1761282800.0,788.0,678.0,7.0,-18.0,19.313208,0.001
1761282800.0,803.0,643.0,15.0,-35.0,38.078865,0.001
1761282800.0,808.0,630.0,5.0,-13.0,13.928389,0.001
1761282800.0,817.0,609.0,9.0,-21.0,22.847319,0.001
1761282800.0,846.0,558.0,29.0,-51.0,58.66856,0.001
1761282800.0,861.0,537.0,15.0,-21.0,25.806976,0.001
1761282800.0,876.0,516.0,15.0,-21.0,25.806976,0.001
1761282800.0,894.0,494.0,18.0,-22.0,28.42534,0.001
1761282800.0,921.0,465.0,27.0,-29.0,39.623226,0.001
1761282800.0,929.0,454.0,8.0,-11.0,13.601471,0.001
1761282800.0,940.0,444.0,11.0,-10.0,14.866069,0.001
1761282800.0,946.0,437.0,6.0,-7.0,9.219544,0.001
1761282800.0,950.0,430.0,4.0,-7.0,8.062258,0.001
1761282800.0,957.0,425.0,7.0,-5.0,8.602325,0.001
1761282800.0,959.0,424.0,2.0,-1.0,2.236068,0.001
1761282800.0,962.0,421.0,3.0,-3.0,4.2426405,0.001
1761282800.0,962.0,421.0,0.0,0.0,0.0,0.001
1761282800.0,962.0,421.0,0.0,0.0,0.0,0.001
1761282800.0,962.0,421.0,0.0,0.0,0.0,0.001
1761282800.0,962.0,421.0,0.0,0.0,0.0,0.001
1761282800.0,962.0,421.0,0.0,0.0,0.0,0.001
1761282800.0,962.0,421.0,0.0,0.0,0.0,0.001
1761282800.0,962.0,421.0,0.0,0.0,0.0,0.001
1761282800.0,962.0,421.0,0.0,0.0,0.0,0.001
1761282800.0,962.0,421.0,0.0,0.0,0.0,0.001
1761282800.0,962.0,421.0,0.0,0.0,0.0,0.001
1761282800.0,962.0,421.0,0.0,0.0,0.0,0.001
1761282800.0,962.0,421.0,0.0,0.0,0.0,0.001
1761282800.0,966.0,421.0,4.0,0.0,4.0,0.001
1761282800.0,973.0,427.0,7.0,6.0,9.219544,0.001
1761282800.0,985.0,444.0,12.0,17.0,20.808653,0.001
1761282800.0,1008.0,481.0,23.0,37.0,43.56604,0.001
1761282800.0,1028.0,520.0,20.0,39.0,43.829212,0.001
1761282800.0,1047.0,555.0,19.0,35.0,39.824615,0.001
1761282800.0,1082.0,629.0,35.0,74.0,81.859634,0.001
1761282800.0,1098.0,660.0,16.0,31.0,34.88553,0.001
1761282800.0,1109.0,680.0,11.0,20.0,22.825424,0.001
1761282800.0,1125.0,709.0,16.0,29.0,33.12099,0.001
1761282800.0,1127.0,713.0,2.0,4.0,4.472136,0.001
1761282800.0,1130.0,717.0,3.0,4.0,5.0,0.001
1761282800.0,1130.0,717.0,0.0,0.0,0.0,0.001
1761282800.0,1130.0,717.0,0.0,0.0,0.0,0.001
1761282800.0,1130.0,717.0,0.0,0.0,0.0,0.001
1761282800.0,1130.0,717.0,0.0,0.0,0.0,0.001
1761282800.0,1130.0,717.0,0.0,0.0,0.0,0.001
1761282800.0,1130.0,717.0,0.0,0.0,0.0,0.001
1761282800.0,1130.0,717.0,0.0,0.0,0.0,0.001
1761282800.0,1130.0,717.0,0.0,0.0,0.0,0.001
1761282800.0,1130.0,717.0,0.0,0.0,0.0,0.001
1761282800.0,1130.0,719.0,0.0,2.0,2.0,0.001
1761282800.0,1130.0,719.0,0.0,0.0,0.0,0.001
1761282800.0,1123.0,719.0,-7.0,0.0,7.0,0.001
1761282800.0,1114.0,721.0,-9.0,2.0,9.219544,0.001
1761282800.0,1100.0,721.0,-14.0,0.0,14.0,0.001
1761282800.0,1080.0,724.0,-20.0,3.0,20.22375,0.001
1761282800.0,1036.0,724.0,-44.0,0.0,44.0,0.001
1761282800.0,991.0,724.0,-45.0,0.0,45.0,0.001
1761282800.0,930.0,724.0,-61.0,0.0,61.0,0.001
1761282800.0,804.0,724.0,-126.0,0.0,126.0,0.001
1761282800.0,747.0,724.0,-57.0,0.0,57.0,0.001
1761282800.0,702.0,724.0,-45.0,0.0,45.0,0.001
1761282800.0,668.0,726.0,-34.0,2.0,34.058773,0.001
1761282800.0,648.0,728.0,-20.0,2.0,20.09975,0.001
1761282800.0,634.0,729.0,-14.0,1.0,14.035668,0.001
1761282800.0,632.0,729.0,-2.0,0.0,2.0,0.001
1761282800.0,632.0,729.0,0.0,0.0,0.0,0.001
1761282800.0,632.0,729.0,0.0,0.0,0.0,0.001
1761282800.0,632.0,729.0,0.0,0.0,0.0,0.001
1761282800.0,632.0,729.0,0.0,0.0,0.0,0.001
1761282800.0,631.0,727.0,-1.0,-2.0,2.236068,0.001
1761282800.0,631.0,723.0,0.0,-4.0,4.0,0.001
1761282800.0,634.0,715.0,3.0,-8.0,8.5440035,0.001
1761282800.0,638.0,708.0,4.0,-7.0,8.062258,0.001
1761282800.0,652.0,684.0,14.0,-24.0,27.784887,0.001
1761282800.0,664.0,669.0,12.0,-15.0,19.209373,0.001
1761282800.0,693.0,633.0,29.0,-36.0,46.227695,0.001
1761282800.0,712.0,612.0,19.0,-21.0,28.319605,0.001
1761282800.0,721.0,599.0,9.0,-13.0,15.811388,0.001
1761282800.0,745.0,565.0,24.0,-34.0,41.617306,0.001
1761282800.0,758.0,545.0,13.0,-20.0,23.853722,0.001
1761282800.0,772.0,521.0,14.0,-24.0,27.784887,0.001
1761282800.0,794.0,479.0,22.0,-42.0,47.41308,0.001
1761282800.0,804.0,462.0,10.0,-17.0,19.723083,0.001
1761282800.0,818.0,445.0,14.0,-17.0,22.022715,0.001
1761282800.0,838.0,419.0,20.0,-26.0,32.80244,0.001
1761282800.0,843.0,413.0,5.0,-6.0,7.81025,0.001
1761282800.0,847.0,408.0,4.0,-5.0,6.4031243,0.001
1761282800.0,856.0,399.0,9.0,-9.0,12.727922,0.001
1761282800.0,859.0,396.0,3.0,-3.0,4.2426405,0.001
1761282800.0,864.0,393.0,5.0,-3.0,5.8309517,0.001
1761282800.0,869.0,388.0,5.0,-5.0,7.071068,0.001
1761282800.0,870.0,388.0,1.0,0.0,1.0,0.001
1761282800.0,870.0,387.0,0.0,-1.0,1.0,0.001
1761282800.0,871.0,386.0,1.0,-1.0,1.4142135,0.001
1761282800.0,871.0,386.0,0.0,0.0,0.0,0.001
1761282800.0,874.0,385.0,3.0,-1.0,3.1622777,0.001
1761282800.0,878.0,384.0,4.0,-1.0,4.1231055,0.001
1761282800.0,879.0,382.0,1.0,-2.0,2.236068,0.001
1761282800.0,883.0,381.0,4.0,-1.0,4.1231055,0.001
1761282800.0,885.0,380.0,2.0,-1.0,2.236068,0.001
1761282800.0,886.0,379.0,1.0,-1.0,1.4142135,0.001
1761282800.0,886.0,379.0,0.0,0.0,0.0,0.001
1761282800.0,888.0,378.0,2.0,-1.0,2.236068,0.001
1761282800.0,888.0,378.0,0.0,0.0,0.0,0.001
1761282800.0,890.0,378.0,2.0,0.0,2.0,0.001
1761282800.0,902.0,378.0,12.0,0.0,12.0,0.001
1761282800.0,913.0,380.0,11.0,2.0,11.18034,0.001
1761282800.0,931.0,396.0,18.0,16.0,24.083189,0.001
1761282800.0,967.0,432.0,36.0,36.0,50.91169,0.001
1761282800.0,984.0,451.0,17.0,19.0,25.495098,0.001
1761282800.0,1002.0,473.0,18.0,22.0,28.42534,0.001
1761282800.0,1017.0,494.0,15.0,21.0,25.806976,0.001
1761282800.0,1049.0,540.0,32.0,46.0,56.0357,0.001
1761282800.0,1058.0,553.0,9.0,13.0,15.811388,0.001
1761282800.0,1069.0,572.0,11.0,19.0,21.954498,0.001
1761282800.0,1090.0,604.0,21.0,32.0,38.27532,0.001
1761282800.0,1121.0,656.0,31.0,52.0,60.53924,0.001
1761282800.0,1131.0,669.0,10.0,13.0,16.40122,0.001
1761282800.0,1139.0,680.0,8.0,11.0,13.601471,0.001
1761282800.0,1150.0,693.0,11.0,13.0,17.029387,0.001
1761282800.0,1152.0,695.0,2.0,2.0,2.828427,0.001
1761282800.0,1153.0,697.0,1.0,2.0,2.236068,0.001
1761282800.0,1154.0,698.0,1.0,1.0,1.4142135,0.001
1761282800.0,1154.0,698.0,0.0,0.0,0.0,0.001
1761282800.0,1154.0,698.0,0.0,0.0,0.0,0.001
1761282800.0,1154.0,698.0,0.0,0.0,0.0,0.001
1761282800.0,1154.0,698.0,0.0,0.0,0.0,0.001
1761282800.0,1154.0,699.0,0.0,1.0,1.0,0.001
1761282800.0,1153.0,699.0,-1.0,0.0,1.0,0.001
1761282800.0,1144.0,699.0,-9.0,0.0,9.0,0.001
1761282800.0,1116.0,699.0,-28.0,0.0,28.0,0.001
1761282800.0,1094.0,699.0,-22.0,0.0,22.0,0.001
1761282800.0,1061.0,699.0,-33.0,0.0,33.0,0.001
1761282800.0,1024.0,699.0,-37.0,0.0,37.0,0.001
1761282800.0,971.0,700.0,-53.0,1.0,53.009434,0.001
1761282800.0,957.0,705.0,-14.0,5.0,14.866069,0.001
1761282800.0,955.0,706.0,-2.0,1.0,2.236068,0.001
1761282800.0,950.0,709.0,-5.0,3.0,5.8309517,0.001
1761282800.0,946.0,709.0,-4.0,0.0,4.0,0.001
1761282800.0,940.0,709.0,-6.0,0.0,6.0,0.001
1761282800.0,939.0,709.0,-1.0,0.0,1.0,0.001
1761282800.0,935.0,709.0,-4.0,0.0,4.0,0.001
1761282800.0,927.0,707.0,-8.0,-2.0,8.246211,0.001
1761282800.0,921.0,704.0,-6.0,-3.0,6.708204,0.001
1761282800.0,915.0,696.0,-6.0,-8.0,10.0,0.001
1761282800.0,907.0,684.0,-8.0,-12.0,14.422205,0.001
1761282800.0,905.0,681.0,-2.0,-3.0,3.6055512,0.001
1761282800.0,905.0,678.0,0.0,-3.0,3.0,0.001
1761282800.0,905.0,676.0,0.0,-2.0,2.0,0.001
1761282800.0,905.0,672.0,0.0,-4.0,4.0,0.001
1761282800.0,905.0,653.0,0.0,-19.0,19.0,0.001
1761282800.0,905.0,639.0,0.0,-14.0,14.0,0.001
1761282800.0,905.0,627.0,0.0,-12.0,12.0,0.001
1761282800.0,908.0,579.0,3.0,-48.0,48.09366,0.001
1761282800.0,914.0,543.0,6.0,-36.0,36.496574,0.001
1761282800.0,935.0,466.0,21.0,-77.0,79.81228,0.001
1761282800.0,947.0,429.0,12.0,-37.0,38.8973,0.001
1761282800.0,961.0,372.0,14.0,-57.0,58.694122,0.001
1761282800.0,968.0,354.0,7.0,-18.0,19.313208,0.001
1761282800.0,971.0,338.0,3.0,-16.0,16.27882,0.001
1761282800.0,977.0,318.0,6.0,-20.0,20.880613,0.001
1761282800.0,981.0,311.0,4.0,-7.0,8.062258,0.001
1761282800.0,982.0,307.0,1.0,-4.0,4.1231055,0.001
1761282800.0,992.0,300.0,10.0,-7.0,12.206555,0.001
1761282800.0,996.0,298.0,4.0,-2.0,4.472136,0.001
1761282800.0,999.0,296.0,3.0,-2.0,3.6055512,0.001
1761282800.0,1004.0,294.0,5.0,-2.0,5.3851647,0.001
1761282800.0,1006.0,293.0,2.0,-1.0,2.236068,0.001
1761282800.0,1007.0,291.0,1.0,-2.0,2.236068,0.001
1761282800.0,1011.0,291.0,4.0,0.0,4.0,0.001
1761282800.0,1014.0,290.0,3.0,-1.0,3.1622777,0.001
1761282800.0,1015.0,289.0,1.0,-1.0,1.4142135,0.001
1761282800.0,1017.0,289.0,2.0,0.0,2.0,0.001
1761282800.0,1018.0,289.0,1.0,0.0,1.0,0.001
1761282800.0,1024.0,289.0,6.0,0.0,6.0,0.001
1761282800.0,1034.0,296.0,10.0,7.0,12.206555,0.001
1761282800.0,1046.0,313.0,12.0,17.0,20.808653,0.001
1761282800.0,1062.0,333.0,16.0,20.0,25.612497,0.001
1761282800.0,1089.0,371.0,27.0,38.0,46.615448,0.001
1761282800.0,1112.0,401.0,23.0,30.0,37.802116,0.001
1761282800.0,1138.0,434.0,26.0,33.0,42.0119,0.001
1761282800.0,1176.0,491.0,38.0,57.0,68.50548,0.001
1761282800.0,1191.0,512.0,15.0,21.0,25.806976,0.001
1761282800.0,1199.0,527.0,8.0,15.0,17.0,0.001
1761282800.0,1205.0,538.0,6.0,11.0,12.529964,0.001
1761282800.0,1212.0,547.0,7.0,9.0,11.401754,0.001
1761282800.0,1214.0,551.0,2.0,4.0,4.472136,0.001
1761282800.0,1216.0,553.0,2.0,2.0,2.828427,0.001
1761282800.0,1218.0,555.0,2.0,2.0,2.828427,0.001
1761282800.0,1218.0,556.0,0.0,1.0,1.0,0.001
1761282800.0,1220.0,558.0,2.0,2.0,2.828427,0.001
1761282800.0,1221.0,558.0,1.0,0.0,1.0,0.001
1761282800.0,1221.0,559.0,0.0,1.0,1.0,0.001
1761282800.0,1221.0,559.0,0.0,0.0,0.0,0.001
1761282800.0,1221.0,560.0,0.0,1.0,1.0,0.001
1761282800.0,1221.0,560.0,0.0,0.0,0.0,0.001
1761282800.0,1221.0,560.0,0.0,0.0,0.0,0.001
1761282800.0,1221.0,563.0,0.0,3.0,3.0,0.001
1761282800.0,1216.0,564.0,-5.0,1.0,5.0990195,0.001
1761282800.0,1205.0,567.0,-11.0,3.0,11.401754,0.001
1761282800.0,1187.0,572.0,-18.0,5.0,18.681541,0.001
1761282800.0,1156.0,582.0,-31.0,10.0,32.572994,0.001
1761282800.0,1140.0,587.0,-16.0,5.0,16.763054,0.001
1761282800.0,1123.0,595.0,-17.0,8.0,18.788294,0.001
1761282800.0,1090.0,607.0,-33.0,12.0,35.1141,0.001
1761282800.0,1080.0,610.0,-10.0,3.0,10.440307,0.001
1761282800.0,1077.0,610.0,-3.0,0.0,3.0,0.001
1761282800.0,1069.0,610.0,-8.0,0.0,8.0,0.001
1761282800.0,1064.0,610.0,-5.0,0.0,5.0,0.001
1761282800.0,1060.0,610.0,-4.0,0.0,4.0,0.001
1761282800.0,1054.0,610.0,-6.0,0.0,6.0,0.001
1761282800.0,1030.0,609.0,-24.0,-1.0,24.020824,0.001
1761282800.0,1015.0,604.0,-15.0,-5.0,15.811388,0.001
1761282800.0,1001.0,603.0,-14.0,-1.0,14.035668,0.001
1761282800.0,985.0,603.0,-16.0,0.0,16.0,0.001
1761282800.0,970.0,603.0,-15.0,0.0,15.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,970.0,603.0,0.0,0.0,0.0,0.001
1761282800.0,969.0,601.0,-1.0,-2.0,2.236068,0.001
1761282800.0,979.0,573.0,10.0,-28.0,29.732138,0.001
1761282800.0,992.0,554.0,13.0,-19.0,23.021729,0.001
1761282800.0,1001.0,527.0,9.0,-27.0,28.460499,0.001
1761282800.0,1008.0,510.0,7.0,-17.0,18.384777,0.001
1761282800.0,1014.0,495.0,6.0,-15.0,16.155495,0.001
1761282800.0,1029.0,470.0,15.0,-25.0,29.15476,0.001
1761282800.0,1037.0,455.0,8.0,-15.0,17.0,0.001
1761282800.0,1047.0,436.0,10.0,-19.0,21.470911,0.001
1761282800.0,1068.0,402.0,21.0,-34.0,39.962482,0.001
1761282800.0,1078.0,387.0,10.0,-15.0,18.027756,0.001
1761282800.0,1084.0,374.0,6.0,-13.0,14.3178215,0.001
1761282800.0,1097.0,358.0,13.0,-16.0,20.615528,0.001
1761282800.0,1103.0,350.0,6.0,-8.0,10.0,0.001
1761282800.0,1111.0,343.0,8.0,-7.0,10.630146,0.001
1761282800.0,1128.0,321.0,17.0,-22.0,27.802877,0.001
1761282800.0,1134.0,314.0,6.0,-7.0,9.219544,0.001
1761282800.0,1142.0,303.0,8.0,-11.0,13.601471,0.001
1761282800.0,1147.0,297.0,5.0,-6.0,7.81025,0.001
1761282800.0,1147.0,297.0,0.0,0.0,0.0,0.001
1761282800.0,1147.0,297.0,0.0,0.0,0.0,0.001
1761282800.0,1147.0,297.0,0.0,0.0,0.0,0.001
1761282800.0,1147.0,297.0,0.0,0.0,0.0,0.001
1761282800.0,1148.0,297.0,1.0,0.0,1.0,0.001
1761282800.0,1151.0,297.0,3.0,0.0,3.0,0.001
1761282800.0,1161.0,301.0,10.0,4.0,10.770329,0.001
1761282800.0,1171.0,314.0,10.0,13.0,16.40122,0.001
1761282800.0,1175.0,323.0,4.0,9.0,9.848858,0.001
1761282800.0,1178.0,334.0,3.0,11.0,11.401754,0.001
1761282800.0,1188.0,367.0,10.0,33.0,34.48188,0.001
1761282800.0,1195.0,388.0,7.0,21.0,22.135944,0.001
1761282800.0,1209.0,422.0,14.0,34.0,36.769554,0.001
1761282800.0,1224.0,467.0,15.0,45.0,47.434166,0.001
1761282800.0,1259.0,552.0,35.0,85.0,91.92388,0.001
1761282800.0,1276.0,594.0,17.0,42.0,45.310043,0.001
1761282800.0,1292.0,629.0,16.0,35.0,38.483765,0.001
1761282800.0,1317.0,682.0,25.0,53.0,58.60034,0.001
1761282800.0,1323.0,696.0,6.0,14.0,15.231546,0.001
1761282800.0,1327.0,711.0,4.0,15.0,15.524175,0.001
1761282800.0,1328.0,721.0,1.0,10.0,10.049875,0.001
1761282800.0,1328.0,723.0,0.0,2.0,2.0,0.001
1761282800.0,1328.0,723.0,0.0,0.0,0.0,0.001
1761282800.0,1328.0,723.0,0.0,0.0,0.0,0.001
1761282800.0,1328.0,723.0,0.0,0.0,0.0,0.001
1761282800.0,1328.0,723.0,0.0,0.0,0.0,0.001
1761282800.0,1328.0,723.0,0.0,0.0,0.0,0.001
1761282800.0,1328.0,723.0,0.0,0.0,0.0,0.001
1761282800.0,1328.0,721.0,0.0,-2.0,2.0,0.001
1761282800.0,1324.0,714.0,-4.0,-7.0,8.062258,0.001
1761282800.0,1315.0,710.0,-9.0,-4.0,9.848858,0.001
1761282800.0,1291.0,708.0,-24.0,-2.0,24.083189,0.001
1761282800.0,1279.0,708.0,-12.0,0.0,12.0,0.001
1761282800.0,1269.0,708.0,-10.0,0.0,10.0,0.001
1761282800.0,1251.0,708.0,-18.0,0.0,18.0,0.001
1761282800.0,1231.0,709.0,-20.0,1.0,20.024984,0.001
1761282800.0,1191.0,711.0,-40.0,2.0,40.04997,0.001
1761282800.0,1167.0,711.0,-24.0,0.0,24.0,0.001
1761282800.0,1138.0,711.0,-29.0,0.0,29.0,0.001
1761282800.0,1109.0,711.0,-29.0,0.0,29.0,0.001
1761282800.0,1038.0,709.0,-71.0,-2.0,71.02816,0.001
1761282800.0,1004.0,705.0,-34.0,-4.0,34.234486,0.001
1761282800.0,965.0,701.0,-39.0,-4.0,39.20459,0.001
1761282800.0,927.0,696.0,-38.0,-5.0,38.327538,0.001
1761282800.0,869.0,696.0,-58.0,0.0,58.0,0.001
1761282800.0,847.0,696.0,-22.0,0.0,22.0,0.001
1761282800.0,839.0,696.0,-8.0,0.0,8.0,0.001
1761282800.0,839.0,696.0,0.0,0.0,0.0,0.001
1761282800.0,839.0,696.0,0.0,0.0,0.0,0.001
1761282800.0,839.0,696.0,0.0,0.0,0.0,0.001
1761282800.0,839.0,696.0,0.0,0.0,0.0,0.001
1761282800.0,839.0,696.0,0.0,0.0,0.0,0.001
1761282800.0,839.0,696.0,0.0,0.0,0.0,0.001
1761282800.0,839.0,696.0,0.0,0.0,0.0,0.001
1761282800.0,839.0,696.0,0.0,0.0,0.0,0.001
1761282800.0,839.0,696.0,0.0,0.0,0.0,0.001
1761282800.0,841.0,693.0,2.0,-3.0,3.6055512,0.001
1761282800.0,848.0,687.0,7.0,-6.0,9.219544,0.001
1761282800.0,857.0,682.0,9.0,-5.0,10.29563,0.001
1761282800.0,870.0,671.0,13.0,-11.0,17.029387,0.001
1761282800.0,895.0,639.0,25.0,-32.0,40.60788,0.001
1761282800.0,905.0,626.0,10.0,-13.0,16.40122,0.001
1761282800.0,920.0,606.0,15.0,-20.0,25.0,0.001
1761282800.0,941.0,574.0,21.0,-32.0,38.27532,0.001
1761282800.0,975.0,507.0,34.0,-67.0,75.13322,0.001
1761282800.0,991.0,473.0,16.0,-34.0,37.576588,0.001
1761282800.0,1011.0,433.0,20.0,-40.0,44.72136,0.001
1761282800.0,1032.0,385.0,21.0,-48.0,52.392746,0.001
1761282800.0,1044.0,368.0,12.0,-17.0,20.808653,0.001
1761282800.0,1056.0,353.0,12.0,-15.0,19.209373,0.001
1761282800.0,1071.0,334.0,15.0,-19.0,24.207438,0.001
1761282800.0,1073.0,334.0,2.0,0.0,2.0,0.001
1761282800.0,1074.0,334.0,1.0,0.0,1.0,0.001
1761282800.0,1074.0,334.0,0.0,0.0,0.0,0.001
1761282800.0,1074.0,334.0,0.0,0.0,0.0,0.001
1761282800.0,1074.0,334.0,0.0,0.0,0.0,0.001
1761282800.0,1074.0,334.0,0.0,0.0,0.0,0.001
1761282800.0,1074.0,334.0,0.0,0.0,0.0,0.001
1761282800.0,1074.0,334.0,0.0,0.0,0.0,0.001
1761282800.0,1074.0,334.0,0.0,0.0,0.0,0.001
1761282800.0,1075.0,334.0,1.0,0.0,1.0,0.001
1761282800.0,1075.0,334.0,0.0,0.0,0.0,0.001
1761282800.0,1079.0,337.0,4.0,3.0,5.0,0.001
1761282800.0,1082.0,344.0,3.0,7.0,7.615773,0.001
1761282800.0,1089.0,355.0,7.0,11.0,13.038404,0.001
1761282800.0,1106.0,383.0,17.0,28.0,32.75668,0.001
1761282800.0,1114.0,398.0,8.0,15.0,17.0,0.001
1761282800.0,1126.0,414.0,12.0,16.0,20.0,0.001
1761282800.0,1145.0,449.0,19.0,35.0,39.824615,0.001
1761282800.0,1160.0,481.0,15.0,32.0,35.341194,0.001
1761282800.0,1179.0,512.0,19.0,31.0,36.359318,0.001
1761282800.0,1207.0,564.0,28.0,52.0,59.05929,0.001
1761282800.0,1224.0,588.0,17.0,24.0,29.410883,0.001
1761282800.0,1234.0,608.0,10.0,20.0,22.36068,0.001
1761282800.0,1253.0,643.0,19.0,35.0,39.824615,0.001
1761282800.0,1260.0,656.0,7.0,13.0,14.764823,0.001
1761282800.0,1264.0,665.0,4.0,9.0,9.848858,0.001
1761282800.0,1267.0,672.0,3.0,7.0,7.615773,0.001
1761282800.0,1267.0,672.0,0.0,0.0,0.0,0.001
1761282800.0,1268.0,673.0,1.0,1.0,1.4142135,0.001
1761282800.0,1268.0,673.0,0.0,0.0,0.0,0.001
1761282800.0,1268.0,673.0,0.0,0.0,0.0,0.001
1761282800.0,1268.0,673.0,0.0,0.0,0.0,0.001
